K 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
3.76754 0.00467268 0.00508556 0.00554994 0.00607375 0.00666623 0.00733804 0.00810145 0.00897036 0.00996024 0.0110878 0.0123702 0.0138238 0.0154616 0.0172898 0.0193022 0.0214734 0.0237512 0.0260497 0.0282481 0.0301979 0.0317425 0.0327475 0.0331311 0.0328844 0.0320701 0.0308037 0.0292238 0.0274654 0.0256423 0.0238399 0.0221156 0.0205036 0.0190205 0.0176711 0.0164523 0.0153568 0.0143748 0.013496 0.0127097 0.0120062 0.0113761 0.0108113 0.0103042 0.00984838 0.00943798 0.00906792 0.00873377 
3.8477 0.00464467 0.00505647 0.00551989 0.00604294 0.00663497 0.0073068 0.00807091 0.00894146 0.00993431 0.0110667 0.0123563 0.0138204 0.0154729 0.017321 0.0193593 0.0215632 0.0238801 0.0262228 0.0284671 0.0304594 0.032037 0.0330599 0.033443 0.0331774 0.0323297 0.0310208 0.029395 0.0275922 0.0257289 0.0238922 0.0221397 0.0205052 0.0190047 0.017642 0.0164132 0.0153104 0.0143232 0.0134406 0.0126519 0.0119467 0.0113157 0.0107505 0.0102433 0.00978767 0.00937763 0.00900808 0.0086745 
3.92786 0.00461671 0.00502739 0.00548981 0.00601206 0.00660358 0.00727536 0.00804007 0.00891217 0.00990788 0.0110449 0.0123417 0.0138161 0.0154832 0.0173511 0.0194155 0.0216523 0.0240089 0.0263964 0.0286875 0.0307232 0.0323347 0.0333759 0.0337583 0.0334733 0.0325913 0.0312388 0.0295663 0.0277182 0.0258144 0.0239431 0.0221624 0.0205055 0.0189877 0.0176118 0.0163733 0.0152633 0.014271 0.0133849 0.0125938 0.0118871 0.0112553 0.0106897 0.0101825 0.0097271 0.00931749 0.00894848 0.00861551 
4.00802 0.0045888 0.00499834 0.00545973 0.00598112 0.00657208 0.00724373 0.00800896 0.0088825 0.00988094 0.0110225 0.0123262 0.0138109 0.0154925 0.0173801 0.0194706 0.0217406 0.0241373 0.0265705 0.0289093 0.0309895 0.0326356 0.0336955 0.0340771 0.0337721 0.0328547 0.0314576 0.0297374 0.0278434 0.0258986 0.0239926 0.0221836 0.0205044 0.0189694 0.0175805 0.0163324 0.0152155 0.0142182 0.0133287 0.0125354 0.0118274 0.0111948 0.0106289 0.0101218 0.00966669 0.00925755 0.00888912 0.00855681 
4.08818 0.00456095 0.00496932 0.00542963 0.00595012 0.00654046 0.00721191 0.00797757 0.00885244 0.00985349 0.0109994 0.01231 0.0138048 0.0155007 0.017408 0.0195247 0.0218281 0.0242653 0.0267449 0.0291323 0.0312581 0.0329398 0.0340188 0.0343995 0.0340738 0.0331201 0.0316773 0.0299084 0.0279678 0.0259815 0.0240406 0.0222033 0.0205019 0.0189499 0.0175483 0.0162907 0.015167 0.014165 0.0132722 0.0124768 0.0117675 0.0111342 0.0105681 0.0100612 0.00960644 0.00919782 0.00883002 0.0084984 
4.16834 0.00453315 0.00494032 0.00539952 0.00591906 0.00650872 0.00717991 0.00794591 0.00882201 0.00982556 0.0109757 0.012293 0.0137977 0.0155078 0.0174348 0.0195777 0.0219147 0.024393 0.0269196 0.0293568 0.0315291 0.0332472 0.0343458 0.0347255 0.0343784 0.0333873 0.0318977 0.0300792 0.0280913 0.0260632 0.0240871 0.0222216 0.0204981 0.0189291 0.0175149 0.0162482 0.0151178 0.0141112 0.0132153 0.0124179 0.0117074 0.0110736 0.0105074 0.0100007 0.00954635 0.0091383 0.00877116 0.00844027 
4.2485 0.00450541 0.00491135 0.0053694 0.00588796 0.00647688 0.00714773 0.00791399 0.00879122 0.00979713 0.0109514 0.0122752 0.0137897 0.0155139 0.0174604 0.0196296 0.0220004 0.0245203 0.0270947 0.0295825 0.0318024 0.0335578 0.0346766 0.0350551 0.0346859 0.0336563 0.0321188 0.0302497 0.0282139 0.0261435 0.0241322 0.0222383 0.0204928 0.0189072 0.0174805 0.0162048 0.015068 0.0140569 0.0131581 0.0123588 0.0116472 0.011013 0.0104467 0.00994027 0.00948642 0.00907899 0.00871256 0.00838243 
4.32866 0.00447774 0.00488242 0.00533929 0.00585681 0.00644494 0.00711538 0.00788181 0.00876006 0.00976822 0.0109265 0.0122566 0.0137807 0.0155189 0.0174849 0.0196804 0.0220852 0.0246471 0.0272701 0.0298094 0.0320781 0.0338718 0.0350112 0.0353883 0.0349963 0.0339272 0.0323406 0.03042 0.0283355 0.0262224 0.0241757 0.0222535 0.0204861 0.018884 0.0174451 0.0161605 0.0150175 0.0140021 0.0131005 0.0122994 0.0115869 0.0109523 0.0103861 0.00987998 0.00942667 0.0090199 0.00865421 0.00832487 
4.40882 0.00445012 0.00485352 0.00530918 0.00582562 0.0064129 0.00708287 0.00784938 0.00872855 0.00973883 0.0109009 0.0122373 0.0137709 0.0155228 0.0175083 0.01973 0.0221691 0.0247734 0.0274457 0.0300377 0.0323562 0.0341891 0.0353495 0.0357252 0.0353097 0.0341999 0.0325631 0.03059 0.0284561 0.0263 0.0242176 0.0222672 0.020478 0.0188595 0.0174087 0.0161154 0.0149664 0.0139469 0.0130425 0.0122398 0.0115265 0.0108917 0.0103256 0.00981981 0.00936708 0.00896103 0.00859612 0.00826761 
4.48898 0.00442257 0.00482466 0.00527907 0.00579439 0.00638077 0.0070502 0.00781671 0.00869669 0.00970897 0.0108748 0.0122172 0.0137601 0.0155257 0.0175304 0.0197785 0.022252 0.0248991 0.0276215 0.0302671 0.0326366 0.0345097 0.0356917 0.0360658 0.0356259 0.0344745 0.0327862 0.0307595 0.0285756 0.0263761 0.024258 0.0222793 0.0204685 0.0188339 0.0173712 0.0160695 0.0149146 0.0138911 0.0129842 0.0121801 0.011466 0.010831 0.010265 0.00975976 0.00930767 0.00890237 0.00853829 0.00821063 
4.56914 0.00439509 0.00479585 0.00524898 0.00576313 0.00634856 0.00701737 0.0077838 0.00866449 0.00967865 0.010848 0.0121963 0.0137483 0.0155274 0.0175514 0.0198258 0.0223339 0.0250243 0.0277974 0.0304978 0.0329194 0.0348337 0.0360378 0.0364101 0.0359451 0.0347507 0.0330099 0.0309287 0.028694 0.0264507 0.0242967 0.0222899 0.0204576 0.018807 0.0173327 0.0160228 0.0148622 0.0138349 0.0129256 0.0121201 0.0114054 0.0107702 0.0102046 0.00969984 0.00924845 0.00884394 0.00848072 0.00815395 
4.6493 0.00436768 0.00476708 0.00521889 0.00573184 0.00631626 0.00698439 0.00775066 0.00863196 0.00964787 0.0108206 0.0121746 0.0137356 0.0155281 0.0175712 0.0198718 0.0224147 0.0251489 0.0279735 0.0307296 0.0332046 0.035161 0.0363878 0.0367581 0.0362672 0.0350288 0.0332341 0.0310974 0.0288113 0.0265238 0.0243339 0.0222989 0.0204453 0.0187789 0.0172932 0.0159753 0.0148091 0.0137782 0.0128667 0.0120599 0.0113447 0.0107095 0.0101442 0.00964005 0.0091894 0.00878574 0.00842341 0.00809756 
4.72946 0.00434034 0.00473835 0.00518882 0.00570053 0.00628389 0.00695127 0.00771729 0.0085991 0.00961664 0.0107926 0.0121522 0.013722 0.0155277 0.0175897 0.0199167 0.0224945 0.0252728 0.0281497 0.0309626 0.0334921 0.0354918 0.0367417 0.0371099 0.0365923 0.0353086 0.0334588 0.0312656 0.0289274 0.0265954 0.0243694 0.0223064 0.0204316 0.0187496 0.0172528 0.015927 0.0147555 0.0137212 0.0128075 0.0119996 0.011284 0.0106488 0.010084 0.00958041 0.00913055 0.00872776 0.00836637 0.00804146 
4.80962 0.00431307 0.00470968 0.00515877 0.00566919 0.00625144 0.00691801 0.0076837 0.00856592 0.00958497 0.0107641 0.0121291 0.0137075 0.0155261 0.017607 0.0199603 0.0225732 0.025396 0.028326 0.0311967 0.033782 0.035826 0.0370996 0.0374656 0.0369203 0.0355901 0.033684 0.0314332 0.0290423 0.0266654 0.0244032 0.0223122 0.0204164 0.0187191 0.0172113 0.0158779 0.0147013 0.0136636 0.012748 0.0119391 0.0112231 0.0105882 0.0100237 0.0095209 0.00907188 0.00867002 0.00830959 0.00798565 
4.88978 0.00428588 0.00468106 0.00512875 0.00563784 0.00621893 0.00688463 0.0076499 0.00853243 0.00955286 0.0107349 0.0121052 0.013692 0.0155235 0.0176231 0.0200026 0.0226507 0.0255185 0.0285023 0.0314319 0.0340742 0.0361637 0.0374616 0.037825 0.0372513 0.0358733 0.0339096 0.0316003 0.0291559 0.0267338 0.0244354 0.0223165 0.0203999 0.0186874 0.0171689 0.015828 0.0146465 0.0136057 0.0126883 0.0118784 0.0111622 0.0105275 0.00996363 0.00946155 0.00901341 0.00861251 0.00825308 0.00793014 
4.96994 0.00425876 0.00465249 0.00509875 0.00560648 0.00618635 0.00685111 0.0076159 0.00849864 0.00952033 0.0107052 0.0120805 0.0136756 0.0155198 0.0176379 0.0200436 0.022727 0.0256402 0.0286785 0.0316682 0.0343688 0.0365048 0.0378276 0.0381884 0.0375853 0.0361581 0.0341356 0.0317666 0.0292682 0.0268005 0.0244659 0.0223192 0.0203819 0.0186545 0.0171255 0.0157774 0.0145911 0.0135473 0.0126282 0.0118176 0.0111013 0.0104669 0.00990362 0.00940234 0.00895514 0.00855524 0.00819683 0.00787492 
5.0501 0.00423173 0.00462399 0.00506878 0.0055751 0.00615372 0.00681748 0.0075817 0.00846455 0.00948738 0.0106749 0.0120551 0.0136583 0.0155149 0.0176515 0.0200832 0.0228022 0.0257611 0.0288547 0.0319055 0.0346657 0.0368494 0.0381977 0.0385556 0.0379222 0.0364447 0.0343619 0.0319323 0.0293791 0.0268656 0.0244946 0.0223202 0.0203625 0.0186204 0.0170811 0.0157261 0.0145352 0.0134886 0.0125679 0.0117567 0.0110403 0.0104063 0.0098437 0.00934329 0.00889707 0.00849821 0.00814086 0.00782 
5.13026 0.00420477 0.00459554 0.00503884 0.00554373 0.00612104 0.00678374 0.00754731 0.00843017 0.00945402 0.0106441 0.012029 0.0136401 0.015509 0.0176638 0.0201216 0.0228761 0.0258811 0.0290308 0.0321439 0.0349649 0.0371975 0.038572 0.0389268 0.0382621 0.0367328 0.0345884 0.0320972 0.0294886 0.026929 0.0245217 0.0223197 0.0203418 0.0185852 0.0170358 0.015674 0.0144787 0.0134295 0.0125074 0.0116956 0.0109793 0.0103457 0.00978389 0.00928441 0.00883921 0.00844142 0.00808516 0.00776538 
5.21042 0.0041779 0.00456715 0.00500894 0.00551235 0.00608831 0.00674989 0.00751273 0.0083955 0.00942025 0.0106127 0.0120022 0.0136209 0.0155019 0.0176749 0.0201586 0.0229487 0.0260003 0.0292067 0.0323832 0.0352665 0.0375492 0.0389504 0.039302 0.038605 0.0370225 0.0348153 0.0322613 0.0295967 0.0269907 0.0245469 0.0223176 0.0203196 0.0185488 0.0169896 0.0156212 0.0144217 0.01337 0.0124466 0.0116344 0.0109182 0.0102852 0.0097242 0.00922569 0.00878155 0.00838487 0.00802973 0.00771106 
5.29058 0.00415112 0.00453883 0.00497907 0.00548098 0.00605554 0.00671593 0.00747798 0.00836057 0.00938609 0.0105808 0.0119747 0.0136009 0.0154937 0.0176846 0.0201942 0.0230201 0.0261185 0.0293825 0.0326234 0.0355704 0.0379045 0.039333 0.0396811 0.0389509 0.0373138 0.0350423 0.0324245 0.0297033 0.0270506 0.0245705 0.0223138 0.020296 0.0185113 0.0169424 0.0155677 0.0143642 0.0133101 0.0123856 0.0115731 0.0108572 0.0102248 0.00966463 0.00916714 0.00872411 0.00832857 0.00797457 0.00765703 
5.37074 0.00412442 0.00451058 0.00494925 0.00544961 0.00602273 0.00668189 0.00744306 0.00832536 0.00935155 0.0105483 0.0119464 0.0135799 0.0154845 0.0176931 0.0202284 0.0230901 0.0262357 0.029558 0.0328646 0.0358766 0.0382633 0.0397199 0.0400643 0.0392997 0.0376067 0.0352694 0.0325869 0.0298084 0.0271088 0.0245922 0.0223084 0.0202711 0.0184726 0.0168944 0.0155135 0.0143062 0.01325 0.0123244 0.0115116 0.0107961 0.0101644 0.00960518 0.00910876 0.00866688 0.00827252 0.0079197 0.0076033 
5.4509 0.0040978 0.0044824 0.00491947 0.00541826 0.00598989 0.00664775 0.00740797 0.0082899 0.00931663 0.0105153 0.0119175 0.0135581 0.0154741 0.0177003 0.0202613 0.0231588 0.026352 0.0297332 0.0331067 0.0361852 0.0386257 0.0401111 0.0404515 0.0396516 0.037901 0.0354967 0.0327483 0.0299119 0.0271652 0.0246122 0.0223014 0.0202447 0.0184328 0.0168455 0.0154587 0.0142477 0.0131894 0.012263 0.0114501 0.010735 0.0101041 0.00954586 0.00905056 0.00860987 0.00821672 0.0078651 0.00754987 
5.53106 0.00407128 0.00445429 0.00488974 0.00538693 0.00595702 0.00661353 0.00737272 0.00825419 0.00928134 0.0104818 0.0118878 0.0135353 0.0154626 0.0177061 0.0202927 0.0232261 0.0264672 0.0299082 0.0333496 0.036496 0.0389918 0.0405067 0.0408428 0.0400064 0.0381969 0.035724 0.0329087 0.0300138 0.0272197 0.0246304 0.0222928 0.020217 0.0183918 0.0167956 0.0154031 0.0141887 0.0131286 0.0122014 0.0113885 0.0106739 0.0100438 0.00948667 0.00899254 0.00855308 0.00816117 0.00781077 0.00749674 
5.61122 0.00404485 0.00442626 0.00486007 0.00535561 0.00592413 0.00657922 0.00733733 0.00821823 0.00924569 0.0104478 0.0118575 0.0135117 0.01545 0.0177107 0.0203226 0.023292 0.0265813 0.0300827 0.0335933 0.0368091 0.0393615 0.0409066 0.0412383 0.0403643 0.0384942 0.0359513 0.033068 0.030114 0.0272724 0.0246468 0.0222826 0.020188 0.0183498 0.016745 0.015347 0.0141293 0.0130675 0.0121396 0.0113269 0.0106128 0.00998368 0.00942763 0.00893472 0.00849652 0.00810588 0.00775673 0.00744391 
5.69138 0.00401852 0.0043983 0.00483044 0.00532431 0.00589122 0.00654485 0.00730179 0.00818204 0.00920968 0.0104133 0.0118265 0.0134872 0.0154364 0.017714 0.0203512 0.0233565 0.0266943 0.0302569 0.0338379 0.0371245 0.0397349 0.0413109 0.0416379 0.0407251 0.0387929 0.0361786 0.0332262 0.0302126 0.0273232 0.0246613 0.0222708 0.0201575 0.0183066 0.0166934 0.0152902 0.0140694 0.013006 0.0120777 0.0112651 0.0105518 0.00992362 0.00936873 0.00887708 0.00844018 0.00805084 0.00770297 0.00739139 
5.77154 0.00399228 0.00437042 0.00480088 0.00529305 0.0058583 0.00651041 0.00726611 0.00814563 0.00917334 0.0103784 0.0117949 0.0134618 0.0154216 0.0177159 0.0203782 0.0234195 0.0268061 0.0304306 0.0340831 0.0374421 0.040112 0.0417197 0.0420417 0.041089 0.039093 0.0364058 0.0333833 0.0303095 0.0273721 0.0246741 0.0222573 0.0201257 0.0182624 0.0166411 0.0152327 0.0140091 0.0129443 0.0120156 0.0112034 0.0104908 0.00986365 0.00930998 0.00881963 0.00838407 0.00799607 0.0076495 0.00733916 
5.8517 0.00396613 0.00434262 0.00477137 0.00526181 0.00582537 0.00647591 0.00723031 0.00810899 0.00913666 0.0103429 0.0117625 0.0134356 0.0154057 0.0177166 0.0204038 0.023481 0.0269167 0.0306038 0.0343291 0.0377621 0.0404928 0.0421329 0.0424497 0.0414559 0.0393945 0.0366328 0.0335392 0.0304046 0.0274191 0.024685 0.0222423 0.0200926 0.0182171 0.0165879 0.0151747 0.0139483 0.0128823 0.0119534 0.0111415 0.0104298 0.00980379 0.00925138 0.00876239 0.0083282 0.00794155 0.0075963 0.00728723 
5.93186 0.00394008 0.00431491 0.00474193 0.00523061 0.00579243 0.00644136 0.00719438 0.00807214 0.00909966 0.010307 0.0117296 0.0134085 0.0153888 0.0177159 0.0204279 0.0235411 0.0270261 0.0307765 0.0345757 0.0380843 0.0408774 0.0425508 0.0428619 0.0418257 0.0396973 0.0368596 0.0336938 0.0304979 0.0274641 0.0246941 0.0222256 0.0200582 0.0181708 0.0165339 0.0151161 0.0138872 0.0128201 0.011891 0.0110797 0.0103689 0.00974403 0.00919295 0.00870534 0.00827256 0.0078873 0.00754339 0.00723561 
6.01202 0.00391414 0.00428728 0.00471255 0.00519945 0.0057595 0.00640675 0.00715833 0.00803509 0.00906234 0.0102706 0.011696 0.0133806 0.0153707 0.0177139 0.0204505 0.0235995 0.0271342 0.0309486 0.034823 0.0384087 0.0412657 0.0429732 0.0432785 0.0421986 0.0400014 0.0370862 0.0338472 0.0305894 0.0275072 0.0247013 0.0222074 0.0200224 0.0181234 0.0164792 0.0150569 0.0138257 0.0127576 0.0118285 0.0110178 0.010308 0.00968439 0.00913468 0.00864851 0.00821716 0.00783331 0.00749077 0.00718429 
6.09218 0.00388829 0.00425974 0.00468324 0.00516832 0.00572657 0.00637211 0.00712218 0.00799785 0.00902472 0.0102337 0.0116618 0.0133518 0.0153516 0.0177106 0.0204716 0.0236565 0.027241 0.0311201 0.0350709 0.0387353 0.0416578 0.0434003 0.0436994 0.0425745 0.0403068 0.0373125 0.0339992 0.030679 0.0275483 0.0247067 0.0221875 0.0199853 0.018075 0.0164236 0.0149972 0.0137637 0.0126948 0.0117659 0.0109559 0.0102472 0.00962487 0.00907659 0.00859188 0.008162 0.00777958 0.00743843 0.00713327 
6.17234 0.00386255 0.00423229 0.004654 0.00513725 0.00569365 0.00633742 0.00708592 0.00796041 0.0089868 0.0101965 0.011627 0.0133222 0.0153315 0.017706 0.0204912 0.0237118 0.0273464 0.0312909 0.0353193 0.0390642 0.0420538 0.043832 0.0441247 0.0429533 0.0406134 0.0375384 0.0341497 0.0307667 0.0275874 0.0247102 0.0221661 0.019947 0.0180256 0.0163673 0.0149369 0.0137014 0.0126319 0.0117032 0.010894 0.0101864 0.00956548 0.00901866 0.00853546 0.00810708 0.00772613 0.00738638 0.00708256 
6.25251 0.00383691 0.00420493 0.00462484 0.00510622 0.00566074 0.0063027 0.00704957 0.0079228 0.00894859 0.0101588 0.0115915 0.0132918 0.0153102 0.0177 0.0205092 0.0237656 0.0274504 0.0314609 0.0355683 0.0393952 0.0424535 0.0442685 0.0445543 0.0433352 0.0409211 0.037764 0.0342989 0.0308524 0.0276245 0.0247119 0.0221431 0.0199073 0.0179751 0.0163103 0.0148761 0.0136388 0.0125687 0.0116404 0.010832 0.0101257 0.00950622 0.00896092 0.00847926 0.00805241 0.00767294 0.00733461 0.00703215 
6.33267 0.00381138 0.00417767 0.00459575 0.00507524 0.00562786 0.00626795 0.00701313 0.00788502 0.0089101 0.0101206 0.0115555 0.0132606 0.0152879 0.0176928 0.0205258 0.0238177 0.027553 0.0316302 0.0358177 0.0397284 0.0428572 0.0447097 0.0449884 0.0437201 0.0412301 0.037989 0.0344465 0.0309362 0.0276596 0.0247117 0.0221185 0.0198664 0.0179237 0.0162525 0.0148147 0.0135758 0.0125054 0.0115775 0.0107701 0.0100651 0.00944709 0.00890336 0.00842328 0.00799799 0.00762003 0.00728314 0.00698204 
6.41283 0.00378596 0.0041505 0.00456674 0.00504432 0.00559499 0.00623318 0.00697661 0.00784707 0.00887134 0.0100821 0.0115189 0.0132286 0.0152646 0.0176842 0.0205407 0.0238682 0.0276541 0.0317987 0.0360675 0.0400638 0.0432647 0.0451557 0.0454269 0.0441079 0.0415401 0.0382136 0.0345926 0.031018 0.0276926 0.0247097 0.0220923 0.0198242 0.0178714 0.016194 0.0147529 0.0135125 0.0124419 0.0115145 0.0107082 0.0100046 0.00938811 0.00884598 0.00836752 0.00794381 0.00756738 0.00723195 0.00693223 
6.49299 0.00376064 0.00412343 0.00453782 0.00501346 0.00556215 0.00619839 0.00694 0.00780897 0.00883232 0.0100432 0.0114817 0.0131958 0.0152402 0.0176743 0.0205541 0.023917 0.0277537 0.0319663 0.0363177 0.0404013 0.0436761 0.0456067 0.04587 0.0444988 0.0418512 0.0384375 0.034737 0.0310978 0.0277235 0.0247058 0.0220646 0.0197808 0.0178181 0.0161348 0.0146906 0.0134489 0.0123781 0.0114515 0.0106464 0.00994417 0.00932928 0.0087888 0.00831199 0.00788989 0.00751501 0.00718106 0.00688273 
6.57315 0.00373543 0.00409645 0.00450897 0.00498266 0.00552934 0.00616359 0.00690333 0.00777072 0.00879305 0.0100039 0.011444 0.0131622 0.0152148 0.0176632 0.020566 0.0239641 0.0278518 0.032133 0.0365683 0.040741 0.0440914 0.0460625 0.0463176 0.0448926 0.0421633 0.0386609 0.0348799 0.0311754 0.0277524 0.0247001 0.0220353 0.0197362 0.0177638 0.016075 0.0146278 0.013385 0.0123143 0.0113884 0.0105845 0.00988384 0.0092706 0.00873181 0.00825669 0.00783623 0.00746292 0.00713046 0.00683353 
6.65331 0.00371034 0.00406958 0.00448021 0.00495192 0.00549657 0.00612878 0.0068666 0.00773232 0.00875354 0.00996419 0.0114057 0.0131279 0.0151884 0.0176507 0.0205763 0.0240096 0.0279483 0.0322987 0.0368192 0.0410828 0.0445107 0.0465233 0.0467697 0.0452894 0.0424763 0.0388835 0.035021 0.031251 0.0277792 0.0246925 0.0220045 0.0196903 0.0177087 0.0160144 0.0145646 0.0133208 0.0122503 0.0113253 0.0105228 0.00982363 0.00921208 0.00867503 0.00820162 0.00778282 0.0074111 0.00708014 0.00678463 
6.73347 0.00368535 0.00404281 0.00445155 0.00492125 0.00546384 0.00609398 0.00682981 0.0076938 0.00871379 0.00992413 0.0113669 0.0130928 0.015161 0.0176369 0.020585 0.0240533 0.0280432 0.0324634 0.0370703 0.0414267 0.0449339 0.0469891 0.0472265 0.0456892 0.0427904 0.0391054 0.0351604 0.0313245 0.0278039 0.024683 0.0219722 0.0196433 0.0176526 0.0159533 0.0145009 0.0132563 0.0121861 0.0112621 0.010461 0.00976353 0.00915373 0.00861845 0.00814678 0.00772967 0.00735956 0.00703012 0.00673604 
6.81363 0.00366048 0.00401615 0.00442297 0.00489065 0.00543115 0.00605917 0.00679296 0.00765515 0.00867382 0.00988372 0.0113276 0.0130569 0.0151325 0.0176218 0.0205922 0.0240952 0.0281365 0.0326271 0.0373216 0.0417726 0.0453612 0.0474599 0.0476879 0.046092 0.0431053 0.0393265 0.035298 0.0313958 0.0278265 0.0246718 0.0219383 0.0195951 0.0175957 0.0158915 0.0144368 0.0131916 0.0121218 0.0111989 0.0103993 0.00970354 0.00909554 0.00856207 0.00809218 0.00767678 0.0073083 0.0069804 0.00668775 
6.89379 0.00363572 0.00398959 0.00439448 0.00486013 0.0053985 0.00602437 0.00675607 0.00761638 0.00863363 0.00984297 0.0112877 0.0130204 0.0151031 0.0176055 0.0205978 0.0241354 0.028228 0.0327896 0.0375731 0.0421206 0.0457924 0.0479359 0.048154 0.0464977 0.043421 0.0395468 0.0354337 0.0314649 0.027847 0.0246586 0.021903 0.0195457 0.0175379 0.0158291 0.0143723 0.0131267 0.0120574 0.0111357 0.0103377 0.00964369 0.00903753 0.00850591 0.00803782 0.00762415 0.00725731 0.00693096 0.00663976 
6.97395 0.00361108 0.00396313 0.00436609 0.00482968 0.00536591 0.00598959 0.00671915 0.00757751 0.00859324 0.00980188 0.0112473 0.0129831 0.0150727 0.0175878 0.0206018 0.0241738 0.0283179 0.032951 0.0378247 0.0424706 0.0462277 0.048417 0.0486248 0.0469064 0.0437376 0.0397661 0.0355676 0.0315318 0.0278653 0.0246436 0.0218662 0.0194951 0.0174793 0.0157661 0.0143074 0.0130615 0.0119929 0.0110725 0.0102762 0.00958397 0.0089797 0.00844996 0.0079837 0.00757179 0.00720661 0.00688182 0.00659208 
7.05411 0.00358655 0.00393679 0.0043378 0.00479932 0.00533337 0.00595482 0.00668219 0.00753853 0.00855265 0.00976046 0.0112065 0.0129451 0.0150413 0.0175689 0.0206042 0.0242105 0.028406 0.0331112 0.0380763 0.0428226 0.0466671 0.0489033 0.0491003 0.0473181 0.0440549 0.0399844 0.0356995 0.0315965 0.0278815 0.0246268 0.0218279 0.0194435 0.0174198 0.0157025 0.0142422 0.012996 0.0119283 0.0110093 0.0102147 0.00952438 0.00892205 0.00839423 0.00792983 0.00751969 0.00715619 0.00683297 0.0065447 
7.13427 0.00356214 0.00391056 0.0043096 0.00476903 0.00530088 0.00592008 0.0066452 0.00749945 0.00851187 0.00971874 0.0111651 0.0129064 0.015009 0.0175488 0.0206051 0.0242453 0.0284923 0.0332702 0.038328 0.0431766 0.0471105 0.0493949 0.0495807 0.0477326 0.0443729 0.0402018 0.0358294 0.0316589 0.0278956 0.0246082 0.0217881 0.0193907 0.0173595 0.0156384 0.0141765 0.0129304 0.0118637 0.0109462 0.0101533 0.00946494 0.00886459 0.00833872 0.00787621 0.00746786 0.00710605 0.00678441 0.00649762 
7.21443 0.00353785 0.00388444 0.00428151 0.00473883 0.00526846 0.00588536 0.00660819 0.00746029 0.00847092 0.00967671 0.0111233 0.0128671 0.0149757 0.0175273 0.0206044 0.0242783 0.0285769 0.0334278 0.0385796 0.0435326 0.047558 0.0498918 0.0500658 0.0481501 0.0446916 0.040418 0.0359574 0.031719 0.0279075 0.0245878 0.0217469 0.0193368 0.0172985 0.0155737 0.0141105 0.0128646 0.0117989 0.010883 0.010092 0.00940565 0.00880732 0.00828343 0.00782283 0.0074163 0.00705619 0.00673615 0.00645084 
7.29459 0.00351367 0.00385843 0.00425352 0.00470872 0.00523611 0.00585068 0.00657117 0.00742105 0.00842979 0.00963438 0.0110811 0.0128271 0.0149415 0.0175047 0.0206021 0.0243095 0.0286596 0.0335841 0.0388311 0.0438905 0.0480096 0.050394 0.0505558 0.0485705 0.0450109 0.040633 0.0360832 0.0317768 0.0279173 0.0245655 0.0217043 0.0192819 0.0172366 0.0155085 0.0140442 0.0127986 0.0117341 0.0108199 0.0100308 0.00934652 0.00875024 0.00822837 0.00776971 0.00736501 0.00700662 0.00668818 0.00640436 
7.37475 0.00348962 0.00383253 0.00422564 0.0046787 0.00520382 0.00581603 0.00653414 0.00738173 0.0083885 0.00959178 0.0110384 0.0127864 0.0149064 0.0174807 0.0205983 0.0243388 0.0287404 0.033739 0.0390825 0.0442503 0.0484654 0.0509017 0.0510508 0.0489938 0.0453307 0.0408469 0.0362069 0.0318323 0.0279249 0.0245415 0.0216602 0.0192259 0.017174 0.0154428 0.0139776 0.0127325 0.0116693 0.0107568 0.00996976 0.00928754 0.00869337 0.00817355 0.00771684 0.00731398 0.00695733 0.00664051 0.00635819 
