K 21F 21.1F 21.2F 21.3F 21.4F 21.5F 21.6F 21.7F 21.8F 21.9F 22F 22.1F 22.2F 22.3F 22.4F 22.5F 22.6F 22.7F 22.8F 22.9F 
36.8737 0.00529794 0.00625953 0.00751672 0.00920302 0.0115362 0.0148909 0.0199554 0.0281062 0.0424258 0.0709927 0.140597 0.381114 1.7234 1.0769 0.277537 0.11729 0.064072 0.0404071 0.0279027 0.0205076 
36.9539 0.00529943 0.00626061 0.00751726 0.00920286 0.0115351 0.0148885 0.0199512 0.0280997 0.0424167 0.0709842 0.140623 0.381611 1.73664 1.08179 0.277753 0.117296 0.0640616 0.0403979 0.0278963 0.0205036 
37.0341 0.00530155 0.00626241 0.00751865 0.0092037 0.0115352 0.0148877 0.019949 0.028096 0.0424116 0.0709822 0.14066 0.382134 1.74999 1.08673 0.27799 0.117313 0.0640573 0.0403928 0.0278927 0.0205016 
37.1142 0.00530431 0.00626495 0.0075209 0.00920558 0.0115366 0.0148884 0.019949 0.0280951 0.0424108 0.0709871 0.14071 0.382683 1.76344 1.09172 0.278248 0.11734 0.0640593 0.0403916 0.027892 0.0205018 
37.1944 0.00530773 0.00626825 0.00752404 0.00920851 0.0115393 0.0148908 0.0199511 0.0280972 0.0424143 0.070999 0.140773 0.383261 1.77701 1.09676 0.278529 0.117378 0.0640675 0.0403947 0.0278943 0.0205043 
37.2745 0.00531183 0.00627232 0.00752809 0.00921252 0.0115433 0.0148948 0.0199554 0.0281023 0.0424223 0.0710179 0.140849 0.383867 1.79069 1.10187 0.278834 0.117428 0.0640823 0.0404019 0.0278995 0.020509 
37.3547 0.00531661 0.00627719 0.00753306 0.00921765 0.0115486 0.0149005 0.0199619 0.0281105 0.0424347 0.0710442 0.140938 0.384504 1.80449 1.10702 0.279162 0.117489 0.0641038 0.0404135 0.0279078 0.020516 
37.4349 0.00532211 0.00628288 0.00753899 0.00922391 0.0115554 0.014908 0.0199707 0.0281218 0.0424518 0.0710779 0.141042 0.385171 1.81841 1.11225 0.279515 0.117562 0.0641321 0.0404296 0.0279193 0.0205254 
37.515 0.00532835 0.00628941 0.0075459 0.00923134 0.0115636 0.0149173 0.0199818 0.0281363 0.0424736 0.0711193 0.14116 0.385871 1.83246 1.11753 0.279893 0.117647 0.0641674 0.0404501 0.027934 0.0205372 
37.5952 0.00533534 0.00629681 0.00755383 0.00923998 0.0115732 0.0149285 0.0199953 0.0281542 0.0425002 0.0711685 0.141292 0.386605 1.84663 1.12289 0.280298 0.117745 0.0642098 0.0404754 0.027952 0.0205515 
37.6754 0.00534311 0.0063051 0.00756279 0.00924984 0.0115843 0.0149415 0.0200113 0.0281754 0.0425319 0.0712258 0.141439 0.387372 1.86094 1.12831 0.28073 0.117855 0.0642597 0.0405054 0.0279734 0.0205683 
37.7555 0.00535169 0.00631431 0.00757283 0.00926098 0.011597 0.0149565 0.0200299 0.0282001 0.0425686 0.0712914 0.141602 0.388176 1.87538 1.13381 0.28119 0.117979 0.064317 0.0405404 0.0279982 0.0205878 
37.8357 0.0053611 0.00632447 0.00758396 0.00927343 0.0116113 0.0149734 0.020051 0.0282284 0.0426106 0.0713654 0.141781 0.389017 1.88995 1.13939 0.281678 0.118116 0.0643821 0.0405804 0.0280266 0.02061 
37.9158 0.00537137 0.00633561 0.00759624 0.00928724 0.0116272 0.0149924 0.0200749 0.0282603 0.042658 0.0714482 0.141976 0.389897 1.90468 1.14506 0.282197 0.118268 0.0644552 0.0406255 0.0280588 0.0206349 
37.996 0.00538253 0.00634777 0.0076097 0.00930243 0.0116448 0.0150136 0.0201015 0.028296 0.0427109 0.07154 0.142188 0.390817 1.91954 1.1508 0.282747 0.118433 0.0645365 0.040676 0.0280946 0.0206628 
38.0762 0.00539461 0.00636098 0.00762437 0.00931906 0.0116642 0.0150369 0.0201309 0.0283356 0.0427696 0.071641 0.142418 0.391778 1.93457 1.15664 0.283329 0.118614 0.0646262 0.040732 0.0281344 0.0206935 
38.1563 0.00540765 0.00637527 0.0076403 0.00933718 0.0116853 0.0150625 0.0201632 0.0283792 0.0428341 0.0717516 0.142666 0.392782 1.94974 1.16257 0.283944 0.11881 0.0647246 0.0407936 0.0281782 0.0207273 
38.2365 0.00542168 0.0063907 0.00765753 0.00935683 0.0117084 0.0150904 0.0201986 0.028427 0.0429046 0.0718719 0.142932 0.39383 1.96508 1.1686 0.284593 0.119021 0.0648319 0.040861 0.0282261 0.0207642 
38.3166 0.00543674 0.00640729 0.00767611 0.00937808 0.0117333 0.0151206 0.0202371 0.0284789 0.0429814 0.0720023 0.143217 0.394925 1.98059 1.17474 0.285277 0.119249 0.0649484 0.0409343 0.0282783 0.0208043 
38.3968 0.00545288 0.0064251 0.0076961 0.00940098 0.0117602 0.0151534 0.0202787 0.0285353 0.0430645 0.0721431 0.143522 0.396068 1.99627 1.18098 0.285998 0.119493 0.0650744 0.0410139 0.0283348 0.0208478 
38.477 0.00547014 0.00644418 0.00771755 0.00942559 0.0117892 0.0151887 0.0203237 0.0285962 0.0431544 0.0722947 0.143847 0.397261 2.01213 1.18733 0.286757 0.119755 0.0652102 0.0410998 0.0283959 0.0208947 
38.5571 0.00548856 0.00646458 0.00774051 0.00945199 0.0118204 0.0152267 0.0203722 0.0286618 0.043251 0.0724574 0.144193 0.398505 2.02817 1.1938 0.287556 0.120034 0.0653561 0.0411923 0.0284617 0.0209452 
38.6373 0.00550821 0.00648635 0.00776505 0.00948023 0.0118537 0.0152675 0.0204242 0.0287322 0.0433548 0.0726315 0.144562 0.399803 2.0444 1.2004 0.288395 0.120332 0.0655125 0.0412917 0.0285324 0.0209994 
38.7174 0.00552913 0.00650956 0.00779124 0.0095104 0.0118894 0.0153111 0.0204799 0.0288076 0.0434658 0.0728175 0.144952 0.401157 2.06083 1.20712 0.289276 0.120649 0.0656796 0.041398 0.028608 0.0210574 
38.7976 0.00555138 0.00653427 0.00781914 0.00954257 0.0119275 0.0153577 0.0205394 0.0288882 0.0435845 0.0730158 0.145366 0.402568 2.07746 1.21398 0.290201 0.120986 0.065858 0.0415117 0.0286889 0.0211194 
38.8778 0.00557504 0.00656056 0.00784885 0.00957685 0.0119681 0.0154074 0.0206029 0.0289743 0.043711 0.0732267 0.145804 0.40404 2.0943 1.22098 0.291172 0.121343 0.0660479 0.0416329 0.0287752 0.0211856 
38.9579 0.00560017 0.00658849 0.00788044 0.00961332 0.0120113 0.0154603 0.0206706 0.0290659 0.0438456 0.0734508 0.146268 0.405575 2.11135 1.22813 0.292189 0.121721 0.0662498 0.0417619 0.0288672 0.0212561 
39.0381 0.00562685 0.00661817 0.007914 0.00965208 0.0120572 0.0155166 0.0207425 0.0291633 0.0439887 0.0736886 0.146757 0.407174 2.12864 1.23543 0.293256 0.122121 0.0664642 0.0418991 0.028965 0.021331 
39.1182 0.00565516 0.00664967 0.00794964 0.00969324 0.012106 0.0155764 0.020819 0.0292668 0.0441406 0.0739405 0.147273 0.408841 2.14615 1.24289 0.294374 0.122544 0.0666915 0.0420448 0.0290688 0.0214106 
39.1984 0.0056852 0.00668309 0.00798746 0.00973693 0.0121578 0.0156398 0.0209001 0.0293766 0.0443016 0.0742071 0.147817 0.410579 2.16391 1.25052 0.295544 0.122991 0.0669323 0.0421993 0.029179 0.0214951 
39.2786 0.00571707 0.00671855 0.00802758 0.00978328 0.0122128 0.0157071 0.0209861 0.029493 0.0444721 0.0744891 0.14839 0.41239 2.18192 1.25833 0.29677 0.123462 0.067187 0.0423629 0.0292959 0.0215847 
39.3587 0.00575087 0.00675615 0.00807012 0.00983243 0.012271 0.0157785 0.0210773 0.0296162 0.0446526 0.0747869 0.148994 0.414278 2.20019 1.26632 0.298053 0.123959 0.0674562 0.0425361 0.0294196 0.0216797 
39.4389 0.00578674 0.00679604 0.00811524 0.00988453 0.0123328 0.015854 0.0211738 0.0297466 0.0448433 0.0751014 0.149628 0.416245 2.21872 1.2745 0.299396 0.124483 0.0677406 0.0427193 0.0295506 0.0217803 
39.519 0.00582479 0.00683836 0.00816308 0.00993975 0.0123982 0.0159341 0.0212759 0.0298846 0.0450449 0.0754331 0.150296 0.418296 2.23754 1.28288 0.300801 0.125034 0.0680408 0.0429129 0.0296892 0.0218867 
39.5992 0.00586519 0.00688325 0.00821382 0.00999828 0.0124674 0.0160188 0.021384 0.0300304 0.0452578 0.0757829 0.150998 0.420433 2.25665 1.29148 0.302271 0.125614 0.0683576 0.0431174 0.0298357 0.0219994 
39.6794 0.00590809 0.0069309 0.00826764 0.0100603 0.0125408 0.0161084 0.0214983 0.0301845 0.0454825 0.0761516 0.151736 0.422661 2.27606 1.30029 0.303808 0.126225 0.0686915 0.0433334 0.0299905 0.0221185 
39.7595 0.00595368 0.0069815 0.00832475 0.0101261 0.0126186 0.0162034 0.0216191 0.0303472 0.0457196 0.0765399 0.152511 0.424984 2.29578 1.30934 0.305417 0.126866 0.0690436 0.0435613 0.0301542 0.0222446 
39.8397 0.00600215 0.00703527 0.00838537 0.0101959 0.012701 0.0163038 0.0217469 0.0305191 0.0459697 0.076949 0.153325 0.427405 2.31583 1.31863 0.307099 0.127541 0.0694146 0.0438019 0.0303271 0.0223779 
39.9198 0.00605375 0.00709244 0.00844978 0.0102699 0.0127883 0.0164102 0.0218821 0.0307007 0.0462335 0.0773797 0.154179 0.429931 2.33621 1.32817 0.308859 0.128251 0.0698054 0.0440558 0.0305098 0.022519 
40 0.00610872 0.00715328 0.00851824 0.0103486 0.0128809 0.0165229 0.022025 0.0308925 0.0465117 0.0778331 0.155077 0.432565 2.35695 1.33797 0.310699 0.128996 0.0702171 0.0443236 0.0307028 0.0226682 

