K 21F 21.1F 21.2F 21.3F 21.4F 21.5F 21.6F 21.7F 21.8F 21.9F 22F 22.1F 22.2F 22.3F 22.4F 22.5F 22.6F 22.7F 22.8F 22.9F 
36.9539 0.00589144 0.00695202 0.00833836 0.0101975 0.0127692 0.0164657 0.0220438 0.0310161 0.046763 0.0781192 0.1542 0.413675 1.77122 1.13634 0.302683 0.128807 0.0705457 0.044555 0.0308011 0.0226606 
37.0341 0.00590074 0.00696202 0.00834927 0.0102096 0.0127831 0.0164821 0.0220643 0.0310436 0.0468045 0.078195 0.154394 0.414642 1.78562 1.14243 0.303237 0.128953 0.0706114 0.0445943 0.0308287 0.0226821 
37.1142 0.00591095 0.00697306 0.00836139 0.0102232 0.0127987 0.0165007 0.0220876 0.031075 0.0468518 0.0782799 0.154604 0.415647 1.80015 1.14859 0.303822 0.129113 0.0706856 0.0446391 0.0308603 0.0227065 
37.1944 0.0059221 0.00698517 0.00837475 0.0102382 0.0128161 0.0165216 0.0221139 0.0311104 0.0469049 0.0783743 0.154832 0.416692 1.81483 1.15484 0.304438 0.129289 0.0707684 0.0446895 0.0308958 0.0227339 
37.2745 0.00593422 0.00699838 0.00838939 0.0102548 0.0128353 0.0165447 0.0221431 0.03115 0.0469641 0.0784784 0.155079 0.417777 1.82965 1.16117 0.305086 0.12948 0.0708602 0.0447458 0.0309355 0.0227645 
37.3547 0.00594734 0.00701274 0.00840536 0.0102729 0.0128565 0.0165703 0.0221755 0.0311938 0.0470294 0.0785925 0.155343 0.418905 1.84462 1.16759 0.305768 0.129686 0.0709611 0.044808 0.0309794 0.0227983 
37.4349 0.0059615 0.00702828 0.0084227 0.0102927 0.0128796 0.0165983 0.0222111 0.031242 0.0471012 0.078717 0.155628 0.420078 1.85975 1.1741 0.306485 0.129909 0.0710714 0.0448764 0.0310276 0.0228354 
37.515 0.00597674 0.00704505 0.00844146 0.0103141 0.0129047 0.0166288 0.0222499 0.0312946 0.0471796 0.078852 0.155931 0.421296 1.87503 1.18071 0.307237 0.130149 0.0711914 0.0449511 0.0310804 0.0228759 
37.5952 0.0059931 0.0070631 0.0084617 0.0103373 0.012932 0.016662 0.0222922 0.031352 0.0472647 0.0789981 0.156256 0.422562 1.89047 1.18742 0.308026 0.130407 0.0713214 0.0450323 0.0311379 0.0229199 
37.6754 0.00601062 0.00708246 0.00848346 0.0103623 0.0129614 0.0166979 0.0223379 0.0314141 0.0473569 0.0791554 0.156602 0.423878 1.90608 1.19423 0.308854 0.130683 0.0714617 0.0451203 0.0312001 0.0229676 
37.7555 0.00602936 0.0071032 0.0085068 0.0103891 0.0129931 0.0167365 0.0223873 0.0314811 0.0474562 0.0793244 0.156969 0.425245 1.92187 1.20115 0.309722 0.130977 0.0716127 0.0452152 0.0312673 0.023019 
37.8357 0.00604936 0.00712537 0.00853179 0.0104179 0.0130271 0.0167781 0.0224404 0.0315533 0.0475631 0.0795055 0.157359 0.426666 1.93783 1.20819 0.310632 0.13129 0.0717747 0.0453173 0.0313396 0.0230744 
37.9158 0.00607068 0.00714903 0.0085585 0.0104487 0.0130635 0.0168227 0.0224975 0.0316307 0.0476776 0.079699 0.157773 0.428143 1.95397 1.21535 0.311584 0.131624 0.0719481 0.0454268 0.0314173 0.0231337 
37.996 0.00609338 0.00717425 0.00858699 0.0104815 0.0131024 0.0168704 0.0225585 0.0317136 0.0478002 0.0799054 0.15821 0.429677 1.9703 1.22264 0.312581 0.131977 0.0721332 0.045544 0.0315004 0.0231973 
38.0762 0.00611752 0.00720109 0.00861735 0.0105166 0.013144 0.0169213 0.0226237 0.0318022 0.047931 0.0801251 0.158673 0.431272 1.98682 1.23006 0.313624 0.132353 0.0723305 0.0456691 0.0315892 0.0232652 
38.1563 0.00614318 0.00722963 0.00864965 0.0105539 0.0131883 0.0169756 0.0226933 0.0318967 0.0480703 0.0803586 0.159162 0.432929 2.00355 1.23761 0.314715 0.13275 0.0725404 0.0458025 0.0316839 0.0233376 
38.2365 0.00617042 0.00725996 0.00868399 0.0105936 0.0132354 0.0170335 0.0227674 0.0319972 0.0482186 0.0806064 0.159678 0.434652 2.02048 1.24531 0.315856 0.13317 0.0727633 0.0459445 0.0317847 0.0234147 
38.3166 0.00619933 0.00729216 0.00872046 0.0106358 0.0132855 0.0170949 0.0228461 0.0321041 0.048376 0.080869 0.160221 0.436442 2.03762 1.25316 0.317049 0.133614 0.0729998 0.0460953 0.0318919 0.0234967 
38.3968 0.00623 0.00732633 0.00875918 0.0106806 0.0133387 0.0171602 0.0229298 0.0322176 0.048543 0.081147 0.160794 0.438303 2.05498 1.26117 0.318295 0.134083 0.0732504 0.0462553 0.0320058 0.0235838 
38.477 0.00626252 0.00736256 0.00880025 0.0107281 0.0133951 0.0172295 0.0230185 0.032338 0.04872 0.081441 0.161397 0.440238 2.07258 1.26934 0.319598 0.134577 0.0735155 0.046425 0.0321265 0.0236762 
38.5571 0.006297 0.00740099 0.00884379 0.0107785 0.013455 0.017303 0.0231126 0.0324655 0.0489073 0.0817517 0.162031 0.442249 2.0904 1.27768 0.320959 0.135098 0.0737959 0.0466046 0.0322544 0.0237741 
38.6373 0.00633355 0.00744172 0.00888995 0.0108319 0.0135184 0.0173808 0.0232122 0.0326005 0.0491054 0.0820796 0.162698 0.444341 2.10847 1.2862 0.322381 0.135646 0.074092 0.0467946 0.0323899 0.0238778 
38.7174 0.00637231 0.00748489 0.00893887 0.0108885 0.0135856 0.0174632 0.0233177 0.0327433 0.0493147 0.0824255 0.163399 0.446516 2.1268 1.29491 0.323867 0.136223 0.0744047 0.0469955 0.0325332 0.0239876 
38.7976 0.0064134 0.00753066 0.00899071 0.0109485 0.0136567 0.0175504 0.0234292 0.0328943 0.0495358 0.0827902 0.164135 0.448777 2.14538 1.30382 0.325418 0.13683 0.0747345 0.0472077 0.0326848 0.0241038 
38.8778 0.00645699 0.00757918 0.00904565 0.011012 0.013732 0.0176427 0.0235472 0.0330538 0.0497692 0.0831746 0.164908 0.45113 2.16423 1.31293 0.327038 0.137469 0.0750822 0.0474318 0.0328449 0.0242267 
38.9579 0.00650323 0.00763064 0.00910388 0.0110792 0.0138118 0.0177403 0.0236719 0.0332223 0.0500154 0.0835794 0.16572 0.453578 2.18337 1.32225 0.32873 0.13814 0.0754487 0.0476683 0.0330142 0.0243567 
39.0381 0.00655233 0.00768525 0.00916563 0.0111505 0.0138962 0.0178436 0.0238037 0.0334002 0.0502751 0.0840056 0.166572 0.456125 2.20279 1.3318 0.330498 0.138845 0.0758348 0.0479178 0.0331929 0.0244941 
39.1182 0.0066045 0.00774321 0.00923113 0.0112261 0.0139856 0.0179529 0.023943 0.033588 0.0505489 0.0844542 0.167465 0.458776 2.22252 1.34159 0.332344 0.139586 0.0762415 0.048181 0.0333817 0.0246393 
39.1984 0.00665995 0.00780479 0.00930064 0.0113062 0.0140803 0.0180685 0.0240903 0.0337863 0.0508376 0.0849263 0.168403 0.461536 2.24255 1.35162 0.334272 0.140364 0.0766697 0.0484586 0.0335811 0.0247929 
39.2786 0.00671897 0.00787025 0.00937447 0.0113912 0.0141806 0.0181909 0.0242459 0.0339956 0.0511418 0.085423 0.169387 0.46441 2.26292 1.36191 0.336286 0.141182 0.0771206 0.0487514 0.0337916 0.0249553 
39.3587 0.00678185 0.00793992 0.00945294 0.0114814 0.014287 0.0183205 0.0244105 0.0342166 0.0514626 0.0859457 0.170419 0.467403 2.28361 1.37247 0.338391 0.14204 0.0775952 0.0490602 0.034014 0.025127 
39.4389 0.00684891 0.00801413 0.00953644 0.0115772 0.0143999 0.0184578 0.0245845 0.0344499 0.0518007 0.0864957 0.171502 0.470521 2.30466 1.38331 0.34059 0.142942 0.078095 0.0493858 0.0342489 0.0253088 
39.519 0.00692054 0.0080933 0.00962537 0.0116792 0.0145197 0.0186033 0.0247687 0.0346964 0.0521572 0.0870743 0.172638 0.47377 2.32607 1.39445 0.342888 0.143889 0.0786212 0.0497294 0.0344972 0.0255013 
39.5992 0.00699717 0.00817787 0.00972022 0.0117877 0.0146471 0.0187576 0.0249637 0.034957 0.0525333 0.0876834 0.173831 0.477158 2.34786 1.40591 0.345291 0.144884 0.0791754 0.050092 0.0347598 0.0257051 
39.6794 0.0070793 0.00826835 0.00982153 0.0119034 0.0147827 0.0189215 0.0251704 0.0352324 0.0529301 0.0883245 0.175082 0.48069 2.37004 1.41769 0.347804 0.145929 0.0797592 0.0504749 0.0350376 0.0259213 
39.7595 0.00716748 0.00836534 0.00992991 0.012027 0.014927 0.0190958 0.0253895 0.0355239 0.0533489 0.0889997 0.176396 0.484376 2.39262 1.42981 0.350432 0.147028 0.0803744 0.0508793 0.0353318 0.0261507 
39.8397 0.00726237 0.00846951 0.0100461 0.0121591 0.0150811 0.0192812 0.0256222 0.0358325 0.0537913 0.0897109 0.177776 0.488222 2.41564 1.4423 0.353182 0.148182 0.0810231 0.0513067 0.0356435 0.0263945 
39.9198 0.00736472 0.00858164 0.0101709 0.0123007 0.0152458 0.0194788 0.0258695 0.0361596 0.0542588 0.0904606 0.179225 0.492239 2.43909 1.45516 0.356062 0.149397 0.0817073 0.051759 0.0359742 0.0266538 
40 0.00747541 0.00870264 0.0103052 0.0124527 0.0154221 0.0196899 0.0261327 0.0365067 0.0547535 0.0912512 0.180749 0.496435 2.46301 1.46843 0.359077 0.150675 0.0824297 0.0522378 0.0363254 0.0269301 

